State,District,Date,Year,Month,Avg_smlvl_at15cm,Agency_name
Haryana,Ambala,2018-08-05,2018,08,17.9276869,NRSC VIC MODEL
Haryana,Ambala,2018-08-08,2018,08,19.6982348,NRSC VIC MODEL
Haryana,Ambala,2018-08-09,2018,08,19.1349574,NRSC VIC MODEL
Haryana,Ambala,2018-08-11,2018,08,18.6794606,NRSC VIC MODEL
Haryana,Ambala,2018-08-15,2018,08,17.8107732,NRSC VIC MODEL
Haryana,Ambala,2018-08-24,2018,08,20.1403077,NRSC VIC MODEL
Haryana,Ambala,2018-08-26,2018,08,18.2512698,NRSC VIC MODEL
Haryana,Ambala,2018-08-31,2018,08,19.6630966,NRSC VIC MODEL
Haryana,Ambala,2018-08-28,2018,08,21.3106089,NRSC VIC MODEL
Haryana,Bhiwani,2018-08-26,2018,08,18.046999,NRSC VIC MODEL
Haryana,Charki Dadri,2018-08-01,2018,08,12.4054985,NRSC VIC MODEL
Haryana,Charki Dadri,2018-08-08,2018,08,14.7989145,NRSC VIC MODEL
Haryana,Charki Dadri,2018-08-09,2018,08,13.7800385,NRSC VIC MODEL
Haryana,Charki Dadri,2018-08-13,2018,08,12.924518,NRSC VIC MODEL
Haryana,Faridabad,2018-08-01,2018,08,18.9893607,NRSC VIC MODEL
Haryana,Faridabad,2018-08-08,2018,08,17.875381,NRSC VIC MODEL
Haryana,Faridabad,2018-08-17,2018,08,15.7533474,NRSC VIC MODEL
Haryana,Faridabad,2018-08-26,2018,08,19.3763352,NRSC VIC MODEL
Haryana,Faridabad,2018-08-29,2018,08,23.9307239,NRSC VIC MODEL
Haryana,Fatehabad,2018-08-16,2018,08,15.3843778,NRSC VIC MODEL
Haryana,Fatehabad,2018-08-17,2018,08,15.7988008,NRSC VIC MODEL
Haryana,Gurugram,2018-08-01,2018,08,17.7959186,NRSC VIC MODEL
Haryana,Gurugram,2018-08-06,2018,08,15.3046949,NRSC VIC MODEL
Haryana,Gurugram,2018-08-14,2018,08,15.4151725,NRSC VIC MODEL
Haryana,Gurugram,2018-08-21,2018,08,19.7014903,NRSC VIC MODEL
Haryana,Gurugram,2018-08-25,2018,08,20.2400376,NRSC VIC MODEL
Haryana,Gurugram,2018-08-30,2018,08,22.6913539,NRSC VIC MODEL
Haryana,Hisar,2018-08-03,2018,08,14.0604997,NRSC VIC MODEL
Haryana,Hisar,2018-08-07,2018,08,14.9342226,NRSC VIC MODEL
Haryana,Hisar,2018-08-18,2018,08,17.6670767,NRSC VIC MODEL
Haryana,Hisar,2018-08-23,2018,08,19.6539233,NRSC VIC MODEL
Haryana,Hisar,2018-08-26,2018,08,16.9692919,NRSC VIC MODEL
Haryana,Hisar,2018-08-27,2018,08,17.3222659,NRSC VIC MODEL
Haryana,Jhajjar,2018-08-04,2018,08,15.276061,NRSC VIC MODEL
Haryana,Jhajjar,2018-08-14,2018,08,16.3202337,NRSC VIC MODEL
Haryana,Jhajjar,2018-08-18,2018,08,16.7407071,NRSC VIC MODEL
Haryana,Jhajjar,2018-08-22,2018,08,22.4128127,NRSC VIC MODEL
Haryana,Jhajjar,2018-08-29,2018,08,25.3327357,NRSC VIC MODEL
Haryana,Jhajjar,2018-08-30,2018,08,21.8278247,NRSC VIC MODEL
Haryana,Jind,2018-08-03,2018,08,14.0137569,NRSC VIC MODEL
Haryana,Jind,2018-08-07,2018,08,18.5959066,NRSC VIC MODEL
Haryana,Jind,2018-08-10,2018,08,18.7900507,NRSC VIC MODEL
Haryana,Jind,2018-08-16,2018,08,16.6906238,NRSC VIC MODEL
Haryana,Jind,2018-08-21,2018,08,19.1933807,NRSC VIC MODEL
Haryana,Jind,2018-08-22,2018,08,19.8094764,NRSC VIC MODEL
Haryana,Jind,2018-08-23,2018,08,22.4545882,NRSC VIC MODEL
Haryana,Jind,2018-08-26,2018,08,18.1242289,NRSC VIC MODEL
Haryana,Jind,2018-08-28,2018,08,22.9507217,NRSC VIC MODEL
Haryana,Kaithal,2018-08-06,2018,08,19.5130185,NRSC VIC MODEL
Haryana,Kaithal,2018-08-07,2018,08,18.6016537,NRSC VIC MODEL
Haryana,Kaithal,2018-08-12,2018,08,18.0626995,NRSC VIC MODEL
Haryana,Kaithal,2018-08-24,2018,08,21.4678041,NRSC VIC MODEL
Haryana,Kaithal,2018-08-28,2018,08,23.4295394,NRSC VIC MODEL
Haryana,Kaithal,2018-08-31,2018,08,19.2919884,NRSC VIC MODEL
Haryana,Karnal,2018-08-05,2018,08,18.0947272,NRSC VIC MODEL
Haryana,Karnal,2018-08-08,2018,08,22.1923843,NRSC VIC MODEL
Haryana,Karnal,2018-08-09,2018,08,20.5980297,NRSC VIC MODEL
Haryana,Karnal,2018-08-13,2018,08,21.358047,NRSC VIC MODEL
Haryana,Karnal,2018-08-23,2018,08,25.6701192,NRSC VIC MODEL
Haryana,Karnal,2018-08-25,2018,08,21.7130038,NRSC VIC MODEL
Haryana,Karnal,2018-08-30,2018,08,22.032878,NRSC VIC MODEL
Haryana,Kurukshetra,2018-08-02,2018,08,14.3832923,NRSC VIC MODEL
Haryana,Kurukshetra,2018-08-05,2018,08,15.7679608,NRSC VIC MODEL
Haryana,Kurukshetra,2018-08-19,2018,08,21.3936097,NRSC VIC MODEL
Haryana,Mahendragarh,2018-08-05,2018,08,12.9412302,NRSC VIC MODEL
Haryana,Mahendragarh,2018-08-12,2018,08,14.8615237,NRSC VIC MODEL
Haryana,Mahendragarh,2018-08-18,2018,08,14.3381206,NRSC VIC MODEL
Haryana,Mahendragarh,2018-08-19,2018,08,20.4132653,NRSC VIC MODEL
Haryana,Nuh,2018-08-02,2018,08,16.6772696,NRSC VIC MODEL
Haryana,Nuh,2018-08-06,2018,08,15.4784183,NRSC VIC MODEL
Haryana,Nuh,2018-08-10,2018,08,19.7258786,NRSC VIC MODEL
Haryana,Nuh,2018-08-20,2018,08,22.0840315,NRSC VIC MODEL
Haryana,Palwal,2018-08-07,2018,08,17.9993556,NRSC VIC MODEL
Haryana,Palwal,2018-08-12,2018,08,18.1449171,NRSC VIC MODEL
Haryana,Palwal,2018-08-22,2018,08,20.9604863,NRSC VIC MODEL
Haryana,Palwal,2018-08-26,2018,08,20.1518247,NRSC VIC MODEL
Haryana,Panchkula,2018-08-08,2018,08,18.5952502,NRSC VIC MODEL
Haryana,Panchkula,2018-08-13,2018,08,20.4775436,NRSC VIC MODEL
Haryana,Panchkula,2018-08-15,2018,08,17.0638959,NRSC VIC MODEL
Haryana,Panchkula,2018-08-18,2018,08,19.6590829,NRSC VIC MODEL
Haryana,Panchkula,2018-08-19,2018,08,18.1710028,NRSC VIC MODEL
Haryana,Panipat,2018-08-16,2018,08,18.6470646,NRSC VIC MODEL
Haryana,Panipat,2018-08-19,2018,08,24.2216511,NRSC VIC MODEL
Haryana,Panipat,2018-08-20,2018,08,21.3696032,NRSC VIC MODEL
Haryana,Panipat,2018-08-23,2018,08,24.5083357,NRSC VIC MODEL
Haryana,Panipat,2018-08-27,2018,08,18.9282412,NRSC VIC MODEL
Haryana,Rewari,2018-08-02,2018,08,11.9403627,NRSC VIC MODEL
Haryana,Rewari,2018-08-04,2018,08,11.1648994,NRSC VIC MODEL
Haryana,Rewari,2018-08-07,2018,08,18.1649343,NRSC VIC MODEL
Haryana,Rewari,2018-08-09,2018,08,15.0066183,NRSC VIC MODEL
Haryana,Rewari,2018-08-10,2018,08,15.5187726,NRSC VIC MODEL
Haryana,Rewari,2018-08-15,2018,08,15.2004277,NRSC VIC MODEL
Haryana,Rewari,2018-08-20,2018,08,18.0166453,NRSC VIC MODEL
Haryana,Rewari,2018-08-22,2018,08,18.7789353,NRSC VIC MODEL
Haryana,Rohtak,2018-08-01,2018,08,16.9563421,NRSC VIC MODEL
Haryana,Rohtak,2018-08-04,2018,08,14.7391354,NRSC VIC MODEL
Haryana,Rohtak,2018-08-07,2018,08,16.7509899,NRSC VIC MODEL
Haryana,Rohtak,2018-08-08,2018,08,17.8441677,NRSC VIC MODEL
Haryana,Rohtak,2018-08-09,2018,08,16.8524664,NRSC VIC MODEL
Haryana,Rohtak,2018-08-10,2018,08,16.7234144,NRSC VIC MODEL
Haryana,Rohtak,2018-08-11,2018,08,15.9785328,NRSC VIC MODEL
Haryana,Sirsa,2018-08-03,2018,08,11.2135812,NRSC VIC MODEL
Haryana,Sirsa,2018-08-15,2018,08,13.9955755,NRSC VIC MODEL
Haryana,Sonipat,2018-08-06,2018,08,19.4188161,NRSC VIC MODEL
Haryana,Sonipat,2018-08-07,2018,08,19.8230596,NRSC VIC MODEL
Haryana,Sonipat,2018-08-11,2018,08,18.2196928,NRSC VIC MODEL
Haryana,Sonipat,2018-08-19,2018,08,25.3263027,NRSC VIC MODEL
Haryana,Sonipat,2018-08-20,2018,08,23.1912619,NRSC VIC MODEL
Haryana,Sonipat,2018-08-26,2018,08,20.7195861,NRSC VIC MODEL
Haryana,Sonipat,2018-08-30,2018,08,22.9081328,NRSC VIC MODEL
Haryana,Yamunanagar,2018-08-02,2018,08,18.6912971,NRSC VIC MODEL
Haryana,Yamunanagar,2018-08-07,2018,08,24.9788717,NRSC VIC MODEL
Haryana,Yamunanagar,2018-08-22,2018,08,27.7721196,NRSC VIC MODEL
Haryana,Yamunanagar,2018-08-28,2018,08,27.6539633,NRSC VIC MODEL
Haryana,Panchkula,2018-10-16,2018,10,13.4175146,NRSC VIC MODEL
Haryana,Panchkula,2018-10-22,2018,10,11.9154566,NRSC VIC MODEL
Haryana,Panchkula,2018-10-23,2018,10,11.7015884,NRSC VIC MODEL
Haryana,Panchkula,2018-10-29,2018,10,10.6251883,NRSC VIC MODEL
Haryana,Panchkula,2018-10-30,2018,10,10.4836279,NRSC VIC MODEL
Haryana,Panchkula,2018-10-31,2018,10,10.3480534,NRSC VIC MODEL
Haryana,Panipat,2018-10-03,2018,10,15.0915494,NRSC VIC MODEL
Haryana,Panipat,2018-10-11,2018,10,11.662775,NRSC VIC MODEL
Haryana,Panipat,2018-10-19,2018,10,9.806957,NRSC VIC MODEL
Haryana,Rewari,2018-10-02,2018,10,12.081763,NRSC VIC MODEL
Haryana,Rewari,2018-10-06,2018,10,10.9651845,NRSC VIC MODEL
Haryana,Rewari,2018-10-09,2018,10,9.8084179,NRSC VIC MODEL
Haryana,Rewari,2018-10-11,2018,10,9.2242407,NRSC VIC MODEL
Haryana,Rewari,2018-10-14,2018,10,8.4583285,NRSC VIC MODEL
Haryana,Rewari,2018-10-25,2018,10,5.9460068,NRSC VIC MODEL
Haryana,Rewari,2018-10-26,2018,10,5.7634217,NRSC VIC MODEL
Haryana,Rewari,2018-10-29,2018,10,5.2471263,NRSC VIC MODEL
Haryana,Rohtak,2018-10-02,2018,10,15.4103881,NRSC VIC MODEL
Haryana,Rohtak,2018-10-04,2018,10,14.3031115,NRSC VIC MODEL
Haryana,Rohtak,2018-10-07,2018,10,13.009365,NRSC VIC MODEL
Haryana,Rohtak,2018-10-09,2018,10,12.3047224,NRSC VIC MODEL
Haryana,Rohtak,2018-10-12,2018,10,11.4203458,NRSC VIC MODEL
Haryana,Rohtak,2018-10-14,2018,10,10.8914992,NRSC VIC MODEL
Haryana,Rohtak,2018-10-20,2018,10,9.5167364,NRSC VIC MODEL
Haryana,Rohtak,2018-10-23,2018,10,8.9786775,NRSC VIC MODEL
Haryana,Rohtak,2018-10-28,2018,10,8.2020403,NRSC VIC MODEL
Haryana,Sirsa,2018-10-06,2018,10,14.1830365,NRSC VIC MODEL
Haryana,Sirsa,2018-10-13,2018,10,11.0713781,NRSC VIC MODEL
Haryana,Sirsa,2018-10-17,2018,10,9.7870506,NRSC VIC MODEL
Haryana,Sirsa,2018-10-21,2018,10,8.7420602,NRSC VIC MODEL
Haryana,Sirsa,2018-10-26,2018,10,7.803717,NRSC VIC MODEL
Haryana,Sirsa,2018-10-28,2018,10,7.5138755,NRSC VIC MODEL
Haryana,Sirsa,2018-10-31,2018,10,7.1801513,NRSC VIC MODEL
Haryana,Sonipat,2018-10-17,2018,10,11.0771004,NRSC VIC MODEL
Haryana,Sonipat,2018-10-22,2018,10,10.0684416,NRSC VIC MODEL
Haryana,Sonipat,2018-10-28,2018,10,9.0972083,NRSC VIC MODEL
Haryana,Yamunanagar,2018-10-02,2018,10,19.8025645,NRSC VIC MODEL
Haryana,Yamunanagar,2018-10-06,2018,10,16.7568345,NRSC VIC MODEL
Haryana,Yamunanagar,2018-10-12,2018,10,23.1956472,NRSC VIC MODEL
Haryana,Yamunanagar,2018-10-23,2018,10,15.9616408,NRSC VIC MODEL
Haryana,Yamunanagar,2018-10-24,2018,10,15.5603292,NRSC VIC MODEL
Haryana,Ambala,2018-10-02,2018,10,15.8782883,NRSC VIC MODEL
Haryana,Ambala,2018-10-13,2018,10,15.9089294,NRSC VIC MODEL
Haryana,Ambala,2018-10-15,2018,10,14.7452285,NRSC VIC MODEL
Haryana,Ambala,2018-10-16,2018,10,14.2014241,NRSC VIC MODEL
Haryana,Ambala,2018-10-21,2018,10,12.1725184,NRSC VIC MODEL
Haryana,Ambala,2018-10-30,2018,10,9.7652801,NRSC VIC MODEL
Haryana,Ambala,2018-10-31,2018,10,9.5825813,NRSC VIC MODEL
Haryana,Ambala,2018-10-27,2018,10,10.4136631,NRSC VIC MODEL
Haryana,Bhiwani,2018-10-03,2018,10,13.570366,NRSC VIC MODEL
Haryana,Bhiwani,2018-10-06,2018,10,12.5685463,NRSC VIC MODEL
Haryana,Bhiwani,2018-10-07,2018,10,12.0960201,NRSC VIC MODEL
Haryana,Bhiwani,2018-10-09,2018,10,11.2479977,NRSC VIC MODEL
Haryana,Bhiwani,2018-10-13,2018,10,9.8781203,NRSC VIC MODEL
Haryana,Bhiwani,2018-10-15,2018,10,9.233322,NRSC VIC MODEL
Haryana,Bhiwani,2018-10-18,2018,10,8.3593442,NRSC VIC MODEL
Haryana,Bhiwani,2018-10-24,2018,10,6.8714686,NRSC VIC MODEL
Haryana,Bhiwani,2018-10-26,2018,10,6.4625952,NRSC VIC MODEL
Haryana,Charki Dadri,2018-10-22,2018,10,6.5489268,NRSC VIC MODEL
Haryana,Charki Dadri,2018-10-25,2018,10,5.998019,NRSC VIC MODEL
Haryana,Faridabad,2018-10-03,2018,10,13.4369085,NRSC VIC MODEL
Haryana,Faridabad,2018-10-09,2018,10,10.8284227,NRSC VIC MODEL
Haryana,Faridabad,2018-10-13,2018,10,9.6137713,NRSC VIC MODEL
Haryana,Faridabad,2018-10-16,2018,10,8.8170108,NRSC VIC MODEL
Haryana,Faridabad,2018-10-19,2018,10,8.1299236,NRSC VIC MODEL
Haryana,Faridabad,2018-10-20,2018,10,7.9225113,NRSC VIC MODEL
Haryana,Faridabad,2018-10-22,2018,10,7.5621448,NRSC VIC MODEL
Haryana,Fatehabad,2018-10-12,2018,10,10.8117057,NRSC VIC MODEL
Haryana,Fatehabad,2018-10-13,2018,10,10.6071649,NRSC VIC MODEL
Haryana,Fatehabad,2018-10-14,2018,10,10.4164698,NRSC VIC MODEL
Haryana,Fatehabad,2018-10-17,2018,10,9.8922567,NRSC VIC MODEL
Haryana,Fatehabad,2018-10-20,2018,10,9.4442139,NRSC VIC MODEL
Haryana,Fatehabad,2018-10-28,2018,10,8.6337673,NRSC VIC MODEL
Haryana,Fatehabad,2018-10-30,2018,10,8.5213266,NRSC VIC MODEL
Haryana,Fatehabad,2018-10-31,2018,10,8.4717443,NRSC VIC MODEL
Haryana,Gurugram,2018-10-06,2018,10,12.6904716,NRSC VIC MODEL
Haryana,Gurugram,2018-10-08,2018,10,11.8518373,NRSC VIC MODEL
Haryana,Gurugram,2018-10-11,2018,10,10.802822,NRSC VIC MODEL
Haryana,Gurugram,2018-10-13,2018,10,10.2057599,NRSC VIC MODEL
Haryana,Gurugram,2018-10-17,2018,10,9.0830622,NRSC VIC MODEL
Haryana,Gurugram,2018-10-24,2018,10,7.5795125,NRSC VIC MODEL
Haryana,Gurugram,2018-10-25,2018,10,7.3952256,NRSC VIC MODEL
Haryana,Hisar,2018-10-02,2018,10,15.4878861,NRSC VIC MODEL
Haryana,Hisar,2018-10-03,2018,10,14.8127863,NRSC VIC MODEL
Haryana,Hisar,2018-10-12,2018,10,11.0598037,NRSC VIC MODEL
Haryana,Hisar,2018-10-16,2018,10,9.9737556,NRSC VIC MODEL
Haryana,Hisar,2018-10-18,2018,10,9.5346257,NRSC VIC MODEL
Haryana,Hisar,2018-10-24,2018,10,8.3939402,NRSC VIC MODEL
Haryana,Jhajjar,2018-10-02,2018,10,15.4839713,NRSC VIC MODEL
Haryana,Jhajjar,2018-10-16,2018,10,10.3591897,NRSC VIC MODEL
Haryana,Jhajjar,2018-10-18,2018,10,9.8845496,NRSC VIC MODEL
Haryana,Jhajjar,2018-10-20,2018,10,9.4297163,NRSC VIC MODEL
Haryana,Jhajjar,2018-10-28,2018,10,8.0739785,NRSC VIC MODEL
Haryana,Jhajjar,2018-10-30,2018,10,7.8034017,NRSC VIC MODEL
Haryana,Jind,2018-10-09,2018,10,12.5505164,NRSC VIC MODEL
Haryana,Jind,2018-10-12,2018,10,11.7511772,NRSC VIC MODEL
Haryana,Jind,2018-10-15,2018,10,11.0682443,NRSC VIC MODEL
Haryana,Jind,2018-10-19,2018,10,10.3914817,NRSC VIC MODEL
Haryana,Jind,2018-10-22,2018,10,9.9281075,NRSC VIC MODEL
Haryana,Kaithal,2018-10-03,2018,10,14.6458534,NRSC VIC MODEL
Haryana,Kaithal,2018-10-09,2018,10,12.353081,NRSC VIC MODEL
Haryana,Kaithal,2018-10-10,2018,10,12.1039593,NRSC VIC MODEL
Haryana,Kaithal,2018-10-11,2018,10,12.0407151,NRSC VIC MODEL
Haryana,Kaithal,2018-10-13,2018,10,11.5861711,NRSC VIC MODEL
Haryana,Kaithal,2018-10-29,2018,10,9.6188706,NRSC VIC MODEL
Haryana,Karnal,2018-10-08,2018,10,13.2181883,NRSC VIC MODEL
Haryana,Karnal,2018-10-10,2018,10,12.5390485,NRSC VIC MODEL
Haryana,Karnal,2018-10-22,2018,10,10.0903096,NRSC VIC MODEL
Haryana,Karnal,2018-10-25,2018,10,9.7268259,NRSC VIC MODEL
Haryana,Karnal,2018-10-30,2018,10,9.2093881,NRSC VIC MODEL
Haryana,Kurukshetra,2018-10-07,2018,10,12.6619827,NRSC VIC MODEL
Haryana,Kurukshetra,2018-10-10,2018,10,11.7544197,NRSC VIC MODEL
Haryana,Kurukshetra,2018-10-15,2018,10,10.9784762,NRSC VIC MODEL
Haryana,Kurukshetra,2018-10-24,2018,10,9.5608476,NRSC VIC MODEL
Haryana,Kurukshetra,2018-10-27,2018,10,9.2197651,NRSC VIC MODEL
Haryana,Kurukshetra,2018-10-28,2018,10,9.1204842,NRSC VIC MODEL
Haryana,Kurukshetra,2018-10-29,2018,10,9.020221,NRSC VIC MODEL
Haryana,Kurukshetra,2018-10-30,2018,10,8.9366023,NRSC VIC MODEL
Haryana,Mahendragarh,2018-10-05,2018,10,11.7505064,NRSC VIC MODEL
Haryana,Nuh,2018-10-07,2018,10,12.1024708,NRSC VIC MODEL
Haryana,Nuh,2018-10-14,2018,10,10.1011129,NRSC VIC MODEL
Haryana,Nuh,2018-10-16,2018,10,9.6083914,NRSC VIC MODEL
Haryana,Palwal,2018-10-02,2018,10,13.9904373,NRSC VIC MODEL
Haryana,Palwal,2018-10-06,2018,10,12.725502,NRSC VIC MODEL
Haryana,Palwal,2018-10-19,2018,10,9.8102729,NRSC VIC MODEL
Haryana,Palwal,2018-10-21,2018,10,9.4788883,NRSC VIC MODEL
Haryana,Palwal,2018-10-23,2018,10,9.2003958,NRSC VIC MODEL
Haryana,Palwal,2018-10-25,2018,10,8.9501992,NRSC VIC MODEL
Haryana,Palwal,2018-10-29,2018,10,8.565321,NRSC VIC MODEL
Haryana,Panchkula,2018-10-01,2018,10,16.2828038,NRSC VIC MODEL
Haryana,Panchkula,2018-10-03,2018,10,15.2972741,NRSC VIC MODEL
Haryana,Panchkula,2018-10-14,2018,10,14.1330647,NRSC VIC MODEL
Haryana,Panchkula,2018-10-15,2018,10,13.7690098,NRSC VIC MODEL
Haryana,Ambala,2018-09-02,2018,09,22.6352795,NRSC VIC MODEL
Haryana,Ambala,2018-09-14,2018,09,17.6717983,NRSC VIC MODEL
Haryana,Ambala,2018-09-26,2018,09,21.1610851,NRSC VIC MODEL
Haryana,Bhiwani,2018-09-01,2018,09,18.6104176,NRSC VIC MODEL
Haryana,Bhiwani,2018-09-16,2018,09,15.3145229,NRSC VIC MODEL
Haryana,Charki Dadri,2018-09-24,2018,09,18.2619167,NRSC VIC MODEL
Haryana,Faridabad,2018-09-02,2018,09,23.1127877,NRSC VIC MODEL
Haryana,Fatehabad,2018-09-01,2018,09,14.523135,NRSC VIC MODEL
Haryana,Fatehabad,2018-09-19,2018,09,13.085313,NRSC VIC MODEL
Haryana,Fatehabad,2018-09-22,2018,09,25.9514773,NRSC VIC MODEL
Haryana,Fatehabad,2018-09-30,2018,09,15.576751,NRSC VIC MODEL
Haryana,Gurugram,2018-09-08,2018,09,23.4294418,NRSC VIC MODEL
Haryana,Gurugram,2018-09-21,2018,09,12.6762159,NRSC VIC MODEL
Haryana,Hisar,2018-09-26,2018,09,20.2605099,NRSC VIC MODEL
Haryana,Hisar,2018-09-29,2018,09,17.4862312,NRSC VIC MODEL
Haryana,Jhajjar,2018-09-11,2018,09,21.2781659,NRSC VIC MODEL
Haryana,Jhajjar,2018-09-13,2018,09,18.8630368,NRSC VIC MODEL
Haryana,Jhajjar,2018-09-14,2018,09,17.8090486,NRSC VIC MODEL
Haryana,Jhajjar,2018-09-20,2018,09,13.5512095,NRSC VIC MODEL
Haryana,Jhajjar,2018-09-25,2018,09,21.3248736,NRSC VIC MODEL
Haryana,Jhajjar,2018-09-27,2018,09,19.0300696,NRSC VIC MODEL
Haryana,Jhajjar,2018-09-29,2018,09,17.3427502,NRSC VIC MODEL
Haryana,Jind,2018-09-01,2018,09,18.4078422,NRSC VIC MODEL
Haryana,Jind,2018-09-14,2018,09,16.4220179,NRSC VIC MODEL
Haryana,Jind,2018-09-18,2018,09,14.0295471,NRSC VIC MODEL
Haryana,Jind,2018-09-22,2018,09,25.4388126,NRSC VIC MODEL
Haryana,Jind,2018-09-25,2018,09,20.2870768,NRSC VIC MODEL
Haryana,Jind,2018-09-29,2018,09,16.9749077,NRSC VIC MODEL
Haryana,Kaithal,2018-09-10,2018,09,19.3262322,NRSC VIC MODEL
Haryana,Kaithal,2018-09-13,2018,09,18.2232786,NRSC VIC MODEL
Haryana,Kaithal,2018-09-24,2018,09,22.4013094,NRSC VIC MODEL
Haryana,Karnal,2018-09-06,2018,09,25.4479948,NRSC VIC MODEL
Haryana,Karnal,2018-09-17,2018,09,15.7662158,NRSC VIC MODEL
Haryana,Karnal,2018-09-25,2018,09,24.9167978,NRSC VIC MODEL
Haryana,Kurukshetra,2018-09-09,2018,09,20.4126709,NRSC VIC MODEL
Haryana,Kurukshetra,2018-09-14,2018,09,18.1533808,NRSC VIC MODEL
Haryana,Kurukshetra,2018-09-27,2018,09,19.5600583,NRSC VIC MODEL
Haryana,Kurukshetra,2018-09-28,2018,09,18.529148,NRSC VIC MODEL
Haryana,Mahendragarh,2018-09-16,2018,09,15.1179964,NRSC VIC MODEL
Haryana,Mahendragarh,2018-09-29,2018,09,14.3727406,NRSC VIC MODEL
Haryana,Nuh,2018-09-01,2018,09,21.1588243,NRSC VIC MODEL
Haryana,Nuh,2018-09-05,2018,09,23.4900587,NRSC VIC MODEL
Haryana,Nuh,2018-09-07,2018,09,24.1666674,NRSC VIC MODEL
Haryana,Nuh,2018-09-10,2018,09,20.6996756,NRSC VIC MODEL
Haryana,Nuh,2018-09-21,2018,09,13.6307837,NRSC VIC MODEL
Haryana,Palwal,2018-09-09,2018,09,21.4316241,NRSC VIC MODEL
Haryana,Palwal,2018-09-10,2018,09,21.6370666,NRSC VIC MODEL
Haryana,Palwal,2018-09-13,2018,09,18.5728393,NRSC VIC MODEL
Haryana,Palwal,2018-09-16,2018,09,16.3503508,NRSC VIC MODEL
Haryana,Palwal,2018-09-22,2018,09,14.8743409,NRSC VIC MODEL
Haryana,Panchkula,2018-09-05,2018,09,20.0840542,NRSC VIC MODEL
Haryana,Panchkula,2018-09-07,2018,09,22.1201148,NRSC VIC MODEL
Haryana,Panchkula,2018-09-16,2018,09,16.5784966,NRSC VIC MODEL
Haryana,Panchkula,2018-09-17,2018,09,15.8596829,NRSC VIC MODEL
Haryana,Panchkula,2018-09-28,2018,09,18.9136759,NRSC VIC MODEL
Haryana,Panchkula,2018-09-29,2018,09,17.8598241,NRSC VIC MODEL
Haryana,Panchkula,2018-09-30,2018,09,17.0064221,NRSC VIC MODEL
Haryana,Panipat,2018-09-02,2018,09,22.9808368,NRSC VIC MODEL
Haryana,Panipat,2018-09-13,2018,09,18.4389378,NRSC VIC MODEL
Haryana,Panipat,2018-09-24,2018,09,24.5832746,NRSC VIC MODEL
Haryana,Panipat,2018-09-26,2018,09,20.5806391,NRSC VIC MODEL
Haryana,Rewari,2018-09-02,2018,09,17.6083873,NRSC VIC MODEL
Haryana,Rewari,2018-09-04,2018,09,20.0559443,NRSC VIC MODEL
Haryana,Rewari,2018-09-09,2018,09,17.5483475,NRSC VIC MODEL
Haryana,Rewari,2018-09-16,2018,09,12.0267037,NRSC VIC MODEL
Haryana,Rewari,2018-09-18,2018,09,10.839721,NRSC VIC MODEL
Haryana,Rewari,2018-09-30,2018,09,12.9031248,NRSC VIC MODEL
Haryana,Rohtak,2018-09-05,2018,09,20.2906754,NRSC VIC MODEL
Haryana,Rohtak,2018-09-19,2018,09,13.6773917,NRSC VIC MODEL
Haryana,Rohtak,2018-09-21,2018,09,16.64136,NRSC VIC MODEL
Haryana,Sirsa,2018-09-12,2018,09,13.4828379,NRSC VIC MODEL
Haryana,Sirsa,2018-09-22,2018,09,22.4231816,NRSC VIC MODEL
Haryana,Sonipat,2018-09-20,2018,09,14.4131973,NRSC VIC MODEL
Haryana,Sonipat,2018-09-23,2018,09,26.0205253,NRSC VIC MODEL
Haryana,Sonipat,2018-09-28,2018,09,19.8527431,NRSC VIC MODEL
Haryana,Yamunanagar,2018-09-05,2018,09,29.1255303,NRSC VIC MODEL
Haryana,Yamunanagar,2018-09-17,2018,09,18.1667571,NRSC VIC MODEL
Haryana,Yamunanagar,2018-09-19,2018,09,16.398394,NRSC VIC MODEL
Haryana,Yamunanagar,2018-09-23,2018,09,29.141953,NRSC VIC MODEL
Haryana,Yamunanagar,2018-09-24,2018,09,30.7061745,NRSC VIC MODEL
Haryana,Yamunanagar,2018-09-25,2018,09,29.210989,NRSC VIC MODEL
Haryana,Yamunanagar,2018-09-27,2018,09,25.875098,NRSC VIC MODEL
Haryana,Ambala,2018-09-01,2018,09,18.6966359,NRSC VIC MODEL
Haryana,Ambala,2018-09-06,2018,09,22.8612962,NRSC VIC MODEL
Haryana,Ambala,2018-09-17,2018,09,14.986677,NRSC VIC MODEL
Haryana,Ambala,2018-09-30,2018,09,17.0946352,NRSC VIC MODEL
Haryana,Ambala,2018-09-12,2018,09,19.8269437,NRSC VIC MODEL
Haryana,Bhiwani,2018-09-04,2018,09,22.1847535,NRSC VIC MODEL
Haryana,Bhiwani,2018-09-26,2018,09,19.0957548,NRSC VIC MODEL
Haryana,Charki Dadri,2018-09-08,2018,09,19.2761169,NRSC VIC MODEL
Haryana,Charki Dadri,2018-09-11,2018,09,15.5198031,NRSC VIC MODEL
Haryana,Faridabad,2018-09-08,2018,09,22.6000888,NRSC VIC MODEL
Haryana,Fatehabad,2018-09-05,2018,09,15.8451376,NRSC VIC MODEL
Haryana,Fatehabad,2018-09-06,2018,09,16.1694888,NRSC VIC MODEL
